"","ICL","BSTa","IMRF","IN","IO","IR","IRF","DON","Dp","DP","DTN","ECL","APN","EG","EmTl","EmTm","EmTr","ENd","ENv","EW","ATN","GC","GL","Had","Hav","Hc","Hd","Hv","I (thalamus)","Vd-dd","Vd-vd","Vdd","Vl","VL","VM","LC","LCa","LH","BSTm","MaON","MFN","MON","BSTpd","NC","UnkD","UnkMS","UnkR","UnkSC","UnkVT","NDV","NI","NIn","NLL","nLOT-a","nLOT-i","nLOT-p","NLV","NMLF","Vc","DAO","Dc","DH","DIL","Dl","AON","Dm","A","NR","OENc","OENr","P","PCN","PGa","PGc","PGl","PGm","PGZ","PL","PM","PMg","PO","PON","PPa","PPd","PPp","PPv","PSm","PTN","PVO","RT","SC","SD","SG","SGN","SO","SR","SRF","SRN","CC","TeO","TGN","TL","TLa","Cce-g","TPp","TSc","TSvl","Val-g","Val-m","Cce-m","Vam-g","Vam-m","VAO","CPN","IVm","Vmd","Vmn","Vmv","Vsm","Vp","Vs","Vv","ZL","IIIm","IXm","XLo","Xm","CIL","VImc","VImr","VIILo","VIIm","CON","CP","CM","IXLo","E","PSp","R","LRN","MAC","SCO","T","region.1"
"PGZ",-0.101809225133558,-0.253522413441369,-0.388725008232822,0.304408744390557,0.201107836947302,-0.245282027763368,0.0564049969966098,-0.322184936681006,0.162568924096985,0.68531354163402,0.798237417372974,-0.157341358481524,0.368545789712728,0.0208600027698332,0.102774262946009,0.562010008472968,0.0112144546304522,-0.205471844371918,0.0543336254499991,0.482540525653544,0.23667373861141,0.343473871568537,-0.407960517183359,0.0882425279725399,0.443464037562406,0.290584750256177,0.0740126404123346,0.339658579141643,-0.0616201124476519,-0.028704320883928,-0.245655888729179,-0.0638969371146338,-0.207354384744236,-0.0179072392169048,0.250503787242585,-0.351814834474184,0.709432810050471,0.399912371833076,-0.0181860371594523,-0.079576285665708,0.428274005059252,-0.113675089804229,-0.014011727453202,0.457203694341408,-0.352370512363839,0.0647624109414667,-0.22863675274654,0.122272120506295,-0.392265174001384,-0.0148608624699826,-0.272809453894429,0.267144695337615,0.402526493489259,0.310190434228514,0.214538501584297,-0.0124360673716068,0.62612827106535,-0.180248090746116,0.0912744160017586,0.352077836034792,0.091064452589752,0.215858634701391,-0.0308060076955812,0.463276981359834,-0.181691772073463,0.20163900951945,0.13898704527041,0.57928578384987,0.0985293783918521,0.0511564147926143,0.0841796546697599,0.366418426712078,0.388606880157749,0.381195077073429,0.41186605392246,0.43960638594347,1,-0.0253857283687864,0.275558818206496,-0.0705950746966381,0.317501785259428,-0.28206212271405,0.271638528606426,0.55519135534297,0.311594269868365,0.465553947354914,0.422816418183581,0.486019404824662,0.385902062256237,0.101065970348717,0.201362733365532,0.154268436779212,-0.1815010332065,-0.0653908295297826,-0.193300734682936,0.0442116055476876,-0.0991187926626305,-0.297275123303085,0.281870747889535,-0.0722304340566751,0.368207984760279,0.0228496906999847,-0.125127823458142,0.507192451231172,0.394577359804131,0.390370120093658,0.266409746896,0.0869186294271241,-0.0847799781489179,-0.071867559010776,0.258972464958781,-0.256035629441473,0.100196495618397,0.420745846487465,0.511222720174382,-0.265741316738913,0.418127648741702,-0.246992753795697,-0.0760370724371096,-0.157204157120545,0.184562773825753,0.135700055357092,0.391209441475416,0.276277831285802,0.0550379040903806,0.531388943223253,0.374536039219335,-0.0622779296161862,-0.144238863151824,-0.0471896089520236,0.212748393157679,-0.336152787526785,-0.0712799678527159,0.515696776980059,0.296341241793631,-0.0199288568657088,-0.0258809966549808,-0.143884897879565,-0.0148922417351974,-0.0828038826001111,-0.0151007152263012,0.0246512465283883,0.127029039221029,"PGZ"
"PL",-0.0352611675665474,0.164284101406208,0.251133604594425,0.285543692997932,0.814237156972664,0.0123748089277954,0.334456801746781,0.739949969000205,0.404942078520616,0.0844370347169391,-0.272412568969353,0.170001919750682,0.185765912644268,0.601192685894443,0.552723478476007,0.186315236464105,0.244793750995825,-0.317223870315157,-0.572966200291723,-0.527438421072292,0.193221644455,0.668066554687391,0.398640261681445,0.271064811660093,0.131391912454207,0.0957839250411958,-0.041853732739849,0.0811818806316332,0.12504382993624,0.115987704326166,0.100210608835156,0.14533353428715,-0.0321200412451646,0.471181468615459,0.152672781053366,0.705577189427359,0.0661739738879983,-0.269472203306697,0.249284048921116,0.2550291577397,0.00294696546159563,0.692400264084628,0.364857930289806,0.152209378864456,0.342684839539322,0.722440287797396,0.820602285931227,0.216581501986995,0.494877738168837,0.454606511955866,0.833796887504462,0.463104895972022,0.736780515311416,-0.530361268801312,-0.346160305914813,0.36926852479223,0.384075333742639,0.197532019264217,0.153335733038423,-0.387242080536979,-0.319508946060632,0.179716555609435,0.37715155233227,-0.0453779773745613,0.749398230565522,-0.179106902386662,0.466821928624871,-0.313011667937993,0.280870129563179,0.489721165889565,-0.00565594499608356,0.456550118337722,0.0161659516140509,0.520546988511365,0.00452266615308519,0.144157927149395,-0.0253857283687864,1,0.0396899967057731,-0.00260972439753948,-0.293193778061939,-0.165266724892183,0.157500140753566,0.131482931597792,0.173973792618077,0.25452677914556,-0.152327959713675,0.258529268322372,0.3320411577574,0.30083285892556,0.278612679328599,0.425138477442026,0.182183871478416,0.813415830989071,0.619878424111501,0.304270285520029,0.683971984184965,0.739437419710397,0.6261085010132,0.366555053968915,0.279602784162263,0.0893881093419176,0.339330786132648,0.102585463238052,0.416239446755857,0.392003193208635,0.774373584867185,0.488159784684995,0.15564071261352,0.142521171465506,0.515527154467989,0.307179917033678,0.0368549432579744,-0.295597577248723,0.176138782837798,0.688479977758529,-0.155967868409852,0.496997553409409,0.781288666742876,0.152995323093179,-0.191390396468316,0.121527753009327,0.135687464719287,0.313058834995425,0.346340897582878,0.163052412894776,0.680194904243618,0.356650434686269,0.46979193601132,0.0723280076645275,0.619684164584498,0.259622147591881,-0.223036128697563,0.531035779659826,0.562748277479731,0.215458730636151,-0.0987254629377285,0.254909078568829,-0.0289929894469531,0.642088478411163,0.576280154276502,0.501538843287054,-0.0173581472984911,"PL"
"PM",0.217159059486598,0.540632689305449,-0.144804788048578,0.503197302454723,-0.137515208384063,-0.198997183392518,-0.0424568865172932,-0.159413227582871,0.242881920531686,-0.0504820266176636,0.396128192179769,0.176834448055301,-0.182088559121051,-0.258044981805477,-0.150666126074286,0.259268537142557,0.193418900458352,-0.561869506709232,-0.482355496307681,-0.0473662315263316,0.208307352125773,0.118995468174586,-0.152647329193783,-0.230019790220141,0.362982323060274,-0.122103750219118,-0.145943596182562,0.391277501090143,0.602288585770673,0.588552266646729,0.532947162709647,0.539160715776303,-0.509295525927048,0.0621284941939805,0.723418167452845,-0.202519208243384,-0.0373796562042761,-0.0238521665631273,0.272670325592434,-0.0665837096721575,0.337512752099294,-0.348490462306462,-0.370911155782731,0.475795250409006,-0.727050371931847,-0.228441598342769,-0.358307740852412,0.350052893106988,-0.184878391618886,0.185282329130823,-0.194492976778597,0.336320290121642,0.259732186194759,-0.107857833417772,-0.116534392334197,-0.311655132022734,0.243158218337822,0.10974255124118,0.68255335749265,-0.264032621292862,-0.231889862395155,0.12383700009865,-0.169116992588912,0.25293031196316,-0.387371195499257,0.278175819400875,0.414740133095493,0.497572195730069,0.358871166692945,0.290200613084853,-0.521622780885893,-0.159719520854978,0.274999049319534,-0.0176257842178557,0.166733012655968,0.319673971491364,0.275558818206496,0.0396899967057731,1,0.716469503128671,-0.291890051692859,-0.367179885777596,0.750806377293817,-0.10572526982009,0.797841961824343,0.171000759390577,-0.0127354578095003,0.37899622831312,0.299372624664785,-0.374945154814431,0.257271901340011,0.00903812840833652,-0.208238140708347,-0.0359361688501553,0.0655189272096318,0.14966673915645,0.0546212878651534,0.00892180965001304,-0.0602648596584153,-0.453483098075047,0.346207633254235,-0.361936447013726,-0.447544295056722,0.219013434093551,0.527834421071494,0.326942558489655,-0.177993121533739,-0.118343405472248,-0.196991927156819,-0.436048411057604,0.0821099992322726,-0.12102195314404,-0.523828087522139,-0.202121611340457,0.210543983581799,-0.218732315531756,-0.213563025923417,-0.25054153315639,-0.423852931900148,0.396767360134976,0.326269254990422,0.758150065357096,0.522391437740071,0.272910974185782,0.0517549773595853,0.2346611865252,-0.00523671185274632,-0.0446585576216343,-0.242484090214688,-0.366934961681967,0.255149988575909,-0.484326939338905,-0.323561811331807,0.440973269179687,0.20441184649162,-0.132953846056378,-0.176794431753882,-0.221152197476012,-0.31620006782602,0.0241830132901081,-0.211388348337154,-0.115694933974484,-0.374340255667944,"PM"
"PMg",-0.150618722659549,0.171164771397166,0.0881683343255876,0.19672613787275,-0.26307486585754,0.193351749216059,0.200587327701706,-0.120116193811227,0.0474550025613639,-0.0605143260074753,0.0275740913360264,-0.165674156322763,0.131111515316792,-0.564693997955333,-0.120282075808441,0.0779325937444441,0.00108339148319127,-0.198574745858022,-0.360137897686027,-0.0640761209121849,-0.149689404318965,-0.112067820768748,-0.285873330629606,-0.121607545486832,0.132176205593573,-0.52255576203212,-0.454276952675563,0.013669780884472,0.348627202092792,0.108052340452594,0.0823703378545168,0.126255576642881,-0.314585373746017,0.0896802901406697,0.286976843349178,-0.148874004419067,0.0536101375949961,-0.2460653865527,0.145035851305597,0.0553982995743116,-0.192106088654015,-0.0891471036324277,-0.23475323290648,-0.0834921962944801,-0.467953945897635,-0.173957431287195,-0.269742130569016,-0.153444630177368,-0.298017865855573,0.177302086502266,0.00514205586604956,0.396623514595069,0.0297184388853517,-0.00602288382302366,0.153567248565006,-0.114923391185966,0.0243433486524062,0.573935574119132,0.24996562144368,-0.234922434945847,-0.398516999975374,0.00249472364010303,-0.358503583697739,0.0794600598188106,-0.299344882144487,-0.200910300833502,0.35429642991051,0.410567405504987,0.129765038793862,0.0508695054854059,-0.464630734442581,0.0674569285043788,-0.179390645382875,-0.297522377448235,-0.400492954426677,-0.278624138013565,-0.0705950746966381,-0.00260972439753948,0.716469503128671,1,-0.173450532507267,0.0139602516511487,0.221226562158704,0.0260063441380317,0.472882381840623,0.123985011423616,-0.103239160784661,0.0321651167201532,-0.131524324212517,-0.275367164423933,-0.11761241639197,-0.254844424659689,-0.216318585988248,-0.279837564727025,0.0177444955490107,0.106919532403756,0.125530611727871,0.0591517564700454,-0.382252076694519,-0.282311673988892,0.0303965548473387,-0.163610115225254,-0.513741349397977,-0.163771542912479,0.341534388365933,0.326158663116846,-0.119097817522057,-0.0457516692589155,0.0390662033718277,-0.426644855317074,-0.247771842646893,-0.215711863779578,-0.264409665406079,-0.266753525969645,-0.0136101613132511,-0.0943393974543511,0.0472066562498435,-0.140070182027972,-0.226838272731962,0.123180235312022,0.067277996856676,0.31452627106644,0.184046178595995,0.291025798360527,-0.0873868614211978,-0.165585533306676,-0.14955384588109,-0.220350409146815,-0.0926065754605088,-0.123308538206867,-0.161669209758548,-0.230294838664294,-0.10216169255209,0.289964422823076,0.133297081476568,-0.0794039529833454,0.110314479845313,0.0754523569911723,-0.40449733612553,-0.174484010384749,-0.0474711258493497,0.150430382913102,-0.272181824601611,"PMg"
"PO",-0.609418063608523,-0.555775056471147,-0.118435080066348,-0.013556416451573,0.100938249618052,0.0705713087185205,0.104727514299686,-0.280109639919213,-0.157059198797138,0.724466484698577,0.147733719814255,-0.537981526262294,0.672499247469011,-0.259422747217635,-0.0493169956747385,0.209313044188597,-0.104292395701369,0.244158506485755,0.3076837961253,0.813451659584233,-0.474081052091549,-0.168749210687888,-0.385020553635266,0.13384818379377,-0.0264552350131305,-0.0473458929661456,0.0962871197871817,-0.387571020193334,-0.610623076996544,-0.514125260793964,-0.504046234616155,-0.542215813275174,0.0528525969019028,0.0662006912727616,-0.470054965123538,-0.0587592457657851,0.370463942752448,-0.175687697759114,-0.337762075876594,-0.24749828478253,-0.0372702523196651,-0.0871927720784109,0.356595998602047,-0.318430676044465,0.282803169800517,0.0758626635470213,-0.0640431914268416,-0.23212125590086,-0.209545995569248,-0.239552616817426,-0.225675627434206,-0.0947890621429399,0.0110565682851163,0.380632079895984,0.50561742809646,0.167904037825703,-0.128318551193089,0.322166115202083,-0.511783902404781,0.971932667950264,0.216830709328766,-0.210661121180983,0.223837009062281,0.0392133658790379,-0.128790707883201,-0.253928780896976,-0.250319887198438,0.355254134921469,-0.280655906165279,-0.454859967424673,0.231638899348456,0.208210215511222,-0.390687734227422,0.0822797865147679,-0.176052043938618,-0.00804757801894066,0.317501785259428,-0.293193778061939,-0.291890051692859,-0.173450532507267,1,0.208134698114949,-0.481220466793811,0.727156963457226,-0.333586985562442,0.151894884139441,0.757690922149675,-0.349317171000513,-0.211034509484919,0.574737977416818,-0.434626055883203,0.102812495054151,0.110267017762566,-0.256994400901345,-0.176880327373221,-0.144606989057609,-0.0564664840763376,-0.104872893421163,0.110578949190074,0.331608778442997,-0.10591212409426,0.687239711989695,0.152854383197541,-0.0846442165970085,-0.0409778141879254,0.00795198507361165,0.130999752221114,0.0930088990461664,-0.0324826623846602,-0.0369114044482368,-0.224198376210499,-0.0983598673038694,0.800407416124645,0.907997164516857,-0.210478622457518,-0.19378747227527,0.841866976607703,-0.0121059247570472,0.0740871635727925,-0.520485329993002,-0.193367444091857,-0.489701357331777,-0.520606711612683,-0.081216027709651,-0.325682114425899,-0.176223365383352,-0.0563757257567631,0.0502594653715905,-0.193069288782426,-0.145143926101948,-0.167644725610508,-0.014844168145514,0.0854128738294085,-0.0269687771390555,0.0153389244725281,-0.101278788003774,0.52298602447434,0.193361791740209,0.216738393665053,0.0183611070420077,0.216298877249853,-0.0744644177487225,0.187845619923806,"PO"
"PON",-0.169369982006806,-0.583166920906719,0.0931831342291184,0.00202636503072205,-0.0609048431757934,0.830407424443833,0.176646969576112,0.249806370565181,0.136290268670681,-0.119738215225335,-0.291367200039097,-0.159558859010853,0.462888421957082,-0.332365936751624,0.167909462068095,-0.088365323029805,0.333317801434905,0.705655726417588,0.485360839990109,0.107187770834059,0.194576754532535,-0.0534729522757738,0.232481590761999,0.496608935554596,0.0631691444918094,0.283604743999989,0.318989880532075,0.196188661123833,-0.423553344643865,-0.506194832797754,-0.465826658776198,-0.455024103908743,0.561527092372032,0.501195269337492,-0.221367184986187,-0.053551792452787,-0.0736287132510327,0.136303562440114,-0.178067339111105,0.286737185983215,-0.412965414883231,0.174777463258009,0.373159713737714,-0.489484440182534,0.503612187635616,-0.0358861746281378,0.0235060255352586,-0.457212537961191,0.202656983277336,-0.12359060015857,0.0758150913826692,0.0412413857453133,-0.0561692620853079,0.387512065084435,0.628564619703853,0.251989402352763,-0.108089679729834,0.254128699028147,-0.468644935633424,0.0697130133149771,0.186647536808509,-0.369495102660324,0.129392234457729,0.190599958110496,-0.186828086874231,0.0190146719807454,0.208163775521039,-0.223796782400969,-0.31661136084835,-0.463081086779328,0.12386572280171,0.321368409192715,-0.400100367164262,-0.022198986765506,-0.172509026890959,-0.269352809867074,-0.28206212271405,-0.165266724892183,-0.367179885777596,0.0139602516511487,0.208134698114949,1,-0.317778449791334,0.0407665196477794,-0.0291481393605729,-0.265976714997456,0.156467544097268,0.0453220997372199,0.0271670549199789,0.114134480803516,0.119059655452815,0.0521073679529581,0.137974146231727,-0.0560777933779802,-0.0590348786446338,-0.119105447080221,-0.0575616004921109,0.165735287669321,-0.151446292619397,0.432548123358964,0.154270587336634,0.208890168736611,0.190716271380982,-0.212025096691655,0.203165531028704,0.147423027769129,0.200349567712569,0.30667678030386,0.710045538132227,0.430344208052813,-0.0793476221717819,-0.0595208313593327,0.363952238096816,-0.105933368262787,0.00955649960730905,-0.0307366005005047,0.473072564192378,-0.123982522487335,-0.0139959878452547,-0.12526246345804,-0.0822432773380948,-0.557232350215558,-0.0325588560346393,-0.150187172415244,-0.446108915014707,-0.458714951747345,-0.317703287371128,0.0157081831796546,0.245120910723638,0.126789062685861,-0.205379496740459,0.698129591625861,0.773600272328667,0.0696145034689242,-0.05834730619587,-0.145040915873691,0.742899006335688,0.719954164707765,0.302175343940456,0.199746518161932,-0.106611854762004,0.330484502172559,0.348972629404295,"PON"
"PPa",0.593096397121399,0.570744642328503,-0.0818737084558184,0.491385241864595,0.00799809725752104,-0.118216054594112,0.0110091588631689,0.142914467119902,0.613171136395056,-0.231925337339872,0.427254615392768,0.535727693052789,-0.350784324544039,0.159231094693817,-0.0371694282178847,0.426522889039467,0.44628757475356,-0.562640081222482,-0.412459664471418,-0.279199477957659,0.627193404082293,0.451648934338691,0.208535229205829,0.0503988032670393,0.533369442964959,0.381606999705379,0.339951204736659,0.708456340958222,0.676382644891711,0.78877049252502,0.699446915964307,0.743090874103831,-0.432048848150505,0.152121386763456,0.920723711011618,-0.157262445246545,-0.182777550202822,0.209435632957674,0.541409308903858,0.00490280199584235,0.636472069845894,-0.202208652088656,-0.36647401838762,0.82666431896887,-0.507609881224435,-0.198694368174098,-0.188860129275047,0.593240203715185,-0.0147864340904631,0.341512449149074,-0.141898959403855,0.169708251418839,0.333198613800016,-0.148878698393456,-0.224163715139898,-0.0370957634180031,0.346814660259407,-0.361464025048295,0.735226458445632,-0.406380541209917,-0.12911451979916,0.242308181541757,0.0723543313723016,0.45915127619971,-0.169765408648598,0.702884616375274,0.55769645294795,0.198007980270475,0.534295276980122,0.550625707268945,-0.39355773872232,-0.220305508610271,0.646211049328656,0.108112488440635,0.553315133624643,0.65608482978975,0.271638528606426,0.157500140753566,0.750806377293817,0.221226562158704,-0.481220466793811,-0.317778449791334,1,-0.346655414332868,0.885935882490139,0.171583588647777,-0.0170109347975251,0.516088642225929,0.531227883877986,-0.437603890383131,0.746648284953311,0.253319337302574,-0.15309118696095,0.267823665270701,0.264611286506795,0.196264113196432,0.0624351948365413,0.119182194816615,0.234509607136542,-0.309048984892982,0.608941610108604,-0.517928894990742,-0.127352298920111,0.48054477451124,0.545142059508109,0.335055396074697,-0.109088160554557,-0.0062908619614036,0.0101830193701796,-0.00862344069559179,0.331530880299537,-0.0565240636461745,-0.555384829817692,-0.25537650072179,0.469163469589509,-0.0133263300774993,-0.420638938254779,-0.101005076879486,-0.34906197138072,0.665799717844847,0.506623105059069,0.89002894199781,0.730027060506089,0.124817041348126,0.267846709907464,0.599966245695328,0.156042230615305,0.103431918739972,-0.11054939699661,-0.477089719851519,0.549071024814041,-0.330614506328839,-0.247322408074909,0.507296417915449,0.172297040306258,-0.0152822675236835,-0.163729809295121,-0.126393444135981,-0.2679988586861,0.189201357609994,-0.339041097460941,-0.00979178244003222,-0.397616183237782,"PPa"
"PPd",-0.649214331738338,-0.444849888747778,-0.153306401221834,0.128228506512514,0.424485554867792,-0.0456471645994147,0.35525649378893,-0.108198117025454,-0.0504453393454971,0.919127510787108,0.142267758842329,-0.554034177261755,0.831439017131975,0.0440272407691958,0.107864862659156,0.307458075309259,-0.0319274905859226,0.11716715851263,0.0325066871047045,0.67901372760195,-0.311155181963088,0.155698149480041,-0.433206094869463,0.173041076983004,0.0726543644932025,0.0234715519463198,-0.173730979652018,-0.312487079720704,-0.44249095961459,-0.441723928394978,-0.528745934122357,-0.416375389576091,-0.0244132131348892,0.0862972344071663,-0.430880707114518,0.0875679151929643,0.705333513768388,-0.277710882762119,-0.152160311210427,-0.0634678665534537,-0.138574008562282,0.188832315821415,0.446008934842894,-0.157875771498935,0.258530386506366,0.483322477824557,0.214571715735926,-0.395207026242198,-0.133533357886459,0.0185581831513918,0.133696699586318,0.194335117858025,0.388488060401626,0.393243408287492,0.481202018803042,0.331753733762817,0.246653421883875,0.389851097371908,-0.222845320626319,0.64252572400951,0.239270426316755,0.106950344837964,0.180205315293497,0.255701131318273,0.207777576419886,-0.233603458524002,-0.0140771100804959,0.516862905287673,-0.0982359055783806,-0.212668034088721,0.318986400923985,0.716238488677898,-0.246913078179234,0.378223883148501,-0.160145615874749,-0.13673380090874,0.55519135534297,0.131482931597792,-0.10572526982009,0.0260063441380317,0.727156963457226,0.0407665196477794,-0.346655414332868,1,-0.176658343691286,0.520396018895281,0.518065951326479,-0.032005800026921,-0.048846672700171,0.73625341722641,-0.351470592970178,0.134300931439216,0.0349639477066989,0.0101726677643731,-0.0556704453056857,0.00780287532129587,0.161298569384703,-0.0460087063040014,0.167444945951401,0.399658476411155,0.00578141561358874,0.649087050889969,0.20424933172625,-0.0661669436981658,0.268825787708107,0.253819895032521,0.554716771686571,0.310373697663535,-0.0340819770597428,-0.0909886092169102,0.039937949562444,-0.106680131568752,0.688406842118643,0.651507210528583,0.136041515941769,0.0135769781920789,0.804569773335567,0.0142808013417794,0.392973586567674,-0.395925469148981,-0.0709529861237395,-0.34240562712688,-0.341609715885622,0.342992307887495,-0.0370653557772653,-0.0413939441027327,0.503679175560907,0.0904332823575073,-0.119197490726379,-0.14799184814345,-0.0587264234786255,0.0638832342841716,0.172659400240375,0.3378896772925,0.389361185064532,-0.0661339697870083,0.228342359866444,0.0848316235997755,0.129056344335564,0.0432274405026477,0.352736564084578,0.183501126553166,0.440220271220446,"PPd"
"PPp",0.446995412419819,0.313835466391221,0.0661515149820645,0.476118097057334,0.0541612725074825,0.18106634632707,0.236994353305638,0.223381397991795,0.707127902862111,-0.138728589655319,0.461392693071506,0.42393223783673,-0.03982997211214,-0.127046730888822,0.136447519930002,0.461789494609569,0.546412298707405,-0.419078549346518,-0.346524048375894,-0.179069260413878,0.566707388597509,0.437944446604676,0.194246449195638,0.202328740676886,0.732119658794754,0.278179743488543,0.291694670284559,0.726440735906589,0.596153578810246,0.565419949482297,0.428292192911553,0.552064773032171,-0.337072976510757,0.427461947171598,0.871607512400588,-0.144157267929254,0.0177844515901217,0.271238623265483,0.46787905771435,0.0935853293885366,0.400119750480756,-0.110048441776653,-0.246108768735307,0.64537907947493,-0.482180045167813,-0.197307300924883,-0.176188816027985,0.33994936247278,-0.0696288561864901,0.454170321632573,-0.100824843170459,0.388813700620041,0.394831433470969,0.0293406062391613,0.10142746766833,0.0735064233997254,0.383868074021362,-0.086107647191411,0.603289217376043,-0.32623924052146,-0.235674436594756,0.138732665205284,0.118077198783249,0.609968291532099,-0.272874512058543,0.552959033442011,0.762044042080438,0.35260325416601,0.559290968066702,0.45372737803693,-0.508645146608055,-0.00493946868763591,0.448109849922127,0.0846454947321674,0.295237529781659,0.497377853058978,0.311594269868365,0.173973792618077,0.797841961824343,0.472882381840623,-0.333586985562442,-0.0291481393605729,0.885935882490139,-0.176658343691286,1,0.192575468418893,0.17942841710107,0.508417782500143,0.44197460772593,-0.404682635555102,0.694400767694486,0.314968994429782,-0.148562140086626,0.16694321734998,0.350841016526245,0.306826417083219,0.211508002608131,0.26062694268399,0.162928324792354,-0.245076267173173,0.71970973592394,-0.472835879300546,-0.219558445209468,0.404466739340057,0.682327280895717,0.500658479812488,0.02161012356898,0.0233063089213208,0.185093524562703,-0.0919290871562309,0.230198938065756,-0.134648177275247,-0.42554301274902,-0.242617692544487,0.498747209584561,0.00484056050936381,-0.125702069581977,-0.0492478993793394,-0.314686710473182,0.555415255896863,0.442798796029788,0.721333002508313,0.733488013666987,0.288127920382624,0.126506279995972,0.433863146498927,0.108791549870633,0.163430426419653,0.0405783108066323,-0.349285708917218,0.530968090321939,-0.232184276766662,-0.134145898349894,0.697693150816707,0.355469189233282,-0.0982138468261475,0.151878018954114,0.172211396605252,-0.248117080379179,0.28614832152529,-0.243375160351477,0.137031288308395,-0.381264687291447,"PPp"
"PPv",-0.35334171511556,-0.0712712584762759,-0.0210081509454882,-0.0355974276704042,0.34055636384365,0.0115886638966325,0.510140317566782,0.00245623928871376,0.321456811158846,0.662706624957389,0.0976621831994089,-0.403844566701207,0.381985763244657,0.250140700778176,0.0677920441989846,0.241446054858901,0.297139492283248,-0.25087788958081,-0.451939718886187,0.0614962121342532,-0.0772010489134852,0.441012905859035,-0.515815136128429,0.512000374852911,0.325210367706449,-0.106027345437815,-0.310626884283743,-0.0987773462035898,0.198984545034466,0.0806866864094788,-0.07514248446013,0.200029309298132,-0.390806719957941,0.074296848404844,0.051485648943211,-0.0278197786387739,0.329702734527966,-0.26459935159497,0.186708195332227,-0.151120111341536,0.366622516964962,0.286273796426607,0.0222920873327852,0.499955596099352,0.126383695407957,0.375075947040908,0.150425125501029,-0.169494132253564,-0.164917972958042,0.3431356243684,0.264754815029548,0.00464380657284717,0.273688857419689,0.0786894078370169,0.00313487116595644,0.230379447408138,0.224282261471703,-0.0814606824011188,0.20084346687858,0.149631252986542,-0.0268756097234059,0.821637309711465,0.0135573582647603,0.359669250884215,0.45493837895481,0.182214716660406,0.482980390551514,0.30680153718648,0.193869650476891,0.26218034033007,0.165544172321476,0.31067848786325,0.25176203306396,-0.0990753665951305,-0.043072764743071,0.0284512500151592,0.465553947354914,0.25452677914556,0.171000759390577,0.123985011423616,0.151894884139441,-0.265976714997456,0.171583588647777,0.520396018895281,0.192575468418893,1,0.262645835448724,0.0170287600355191,-0.00923724415739072,0.369926050668174,0.166967549027021,0.452485355783924,-0.417837311955597,0.0427577934978389,0.134934275549198,0.117024694790773,0.325716165817077,0.078497085118315,0.0729039204096757,0.227147799811475,0.0559213965066823,0.383995024069593,0.176005704768263,0.0321487619717466,0.314272223990399,0.466717196190816,0.307692418491317,0.215284499530067,-0.102181457982115,-0.050930625823043,-0.0515677837871618,-0.144986189665382,0.182746559551606,0.316557944481989,0.319332081287207,0.446512010027581,0.19970380601926,0.123507168629094,0.266962594266782,0.161370275002517,0.32933974428787,0.175453023536898,0.0307267705687563,0.268667670242795,0.667203175776108,0.410730566555231,0.583019941047215,-0.0834610697310662,0.304589452459202,-0.356992499522034,0.169672044761309,-0.28217428880996,-0.193249044059994,0.617211402636842,0.162309267004883,-0.0265647796814323,0.070286723545571,-0.00305861035013696,-0.152521954704638,0.0554126757427166,0.199881153559483,0.420582276856509,-0.209845054368453,"PPv"
